date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-01-01,365747,47019,0,530267,229442,2434939,362438,185708,152,58064,29252,1323315,677589,7326,22397,141077,963389,517773,282980,230108,265261,315275,24902,280219,375178,528621,415302,218386,445019,81555,167716,227046,45932,535043,144142,995816,539545,92214,122,700380,291209,113909,657071,77054,87949,307507,99164,592171,1823831,276612,7412,2036,354766,246752,87820,522523,44409
2021-01-02,369458,47821,0,539150,231442,2481262,364645,190120,152,58873,29509,1354833,685122,7326,22448,142199,975352,523090,283895,230119,273970,315275,25245,283171,384181,538121,417832,220277,448387,81944,168262,228871,46614,541202,145379,1011665,558437,92375,122,714673,296343,116348,664966,77932,87949,312718,99829,599361,1828583,281654,7689,2041,358755,246752,89327,523652,44573
2021-01-03,371934,48118,0,556384,233475,2512631,366506,190120,152,59484,29764,1365436,690900,7326,22560,142507,979821,526071,284715,230119,276825,321058,25592,285319,387662,538121,420544,222061,451605,82381,169000,231614,47376,545450,146394,1023897,564924,92558,122,721481,304375,117745,669818,78169,87949,321669,100532,602865,1844743,283473,7793,2042,363765,255396,91058,526245,44875
2021-01-04,374095,48382,0,561542,234781,2549524,370153,194636,152,60333,29904,1376692,696063,7344,22602,143305,984880,529688,286356,234069,279142,322181,25967,287802,392568,543611,423688,223677,454015,82664,169585,233032,47870,547247,147315,1035139,570111,92800,124,727423,307091,118453,673448,78805,92708,325472,100643,606904,1862964,285633,7873,2055,367536,256435,91886,527871,45257
2021-01-05,379593,48582,0,567474,238888,2584787,372864,196968,152,61100,30166,1392123,706154,7357,22757,144843,991719,533083,288298,236633,280835,326648,26565,289758,397202,546642,425261,225444,458230,83378,171033,235455,48662,554400,148499,1048281,575396,93095,125,735003,308600,119488,682182,79319,93852,328073,101076,615295,1894679,288951,8038,2083,371913,258767,93162,531890,45569
2021-01-06,384184,48922,0,574680,242593,2623906,375570,199454,152,61729,30482,1409906,713840,7378,22917,146106,999288,539229,290776,239197,286540,333524,27090,292904,404053,551498,427587,228235,462063,84060,172469,237393,49584,560057,149984,1064297,582348,93414,125,742817,311924,120223,692111,79612,95463,333235,101684,622638,1918650,292720,8158,2106,377300,260752,94678,535999,45890
2021-01-07,389230,49255,0,584593,245916,2675554,377832,202758,152,62949,30750,1429722,723630,7386,23400,147173,1008045,546499,293189,239311,291429,338054,27625,295874,411601,555747,429570,228235,467936,84750,173591,240796,50337,566761,151819,1081885,592746,93683,125,753068,315730,121085,701578,79898,96591,338112,102132,629959,1943263,297317,8403,2130,382679,264012,96002,540508,46168
2021-01-08,394287,49660,0,596251,248860,2728236,379957,205994,152,63503,31107,1449252,736926,7399,23704,148258,1017322,552594,294762,244583,296166,341431,28407,299606,419721,559655,431944,233665,473282,85568,174614,243661,51289,572692,153456,1101445,602774,93862,125,762603,320974,122847,712142,82067,97614,344176,102580,636006,1966806,301110,8619,2143,387917,268607,97898,544618,46647
2021-01-09,399150,49979,0,607345,251746,2776933,381434,205994,152,64475,31457,1464697,748852,7399,23897,149235,1024039,558560,296171,244583,300397,341431,29019,303364,427135,562553,434413,236868,477617,86102,175620,246309,52371,579250,154954,1119284,614355,93950,125,770977,325277,124476,721820,82630,97614,350084,102901,643202,1990194,303723,8790,2143,393715,271595,99778,548134,46719
2021-01-10,401900,50238,0,618546,255076,2815826,382724,205994,152,65273,31791,1477010,757045,7399,24045,149667,1028750,563653,296682,244583,303624,346829,29298,306674,432791,562553,436572,239082,480558,86324,176026,248569,52980,584828,156157,1135592,623188,94071,125,777065,331775,125683,729133,83119,97614,354525,103318,648566,2005963,305999,8967,2143,398856,271595,101212,550260,46832
2021-01-11,404000,50413,0,627541,256344,2853943,385126,213358,152,65827,31993,1488586,764499,7423,24201,150239,1033526,567338,297774,249712,305706,348234,29611,309686,437042,567682,437552,240309,483211,86653,176670,250249,53913,590162,157087,1149771,629124,94317,125,784957,335679,126607,734369,83468,100607,357654,103499,652338,2020884,307483,9078,2166,403386,276686,102282,551942,47395
2021-01-12,407848,50544,0,636100,259553,2892875,387104,217047,152,66446,32423,1503482,773692,7429,24261,151273,1040168,570477,299255,249803,308728,352939,30326,312351,442529,570150,438867,241957,486456,87077,177670,252842,54516,594749,157974,1164562,635975,94537,128,792938,337900,127780,741976,84427,101393,359357,103743,657072,2047040,309629,9247,2166,407947,278544,103203,555249,48072
2021-01-13,410995,50840,0,641729,262020,2930142,388946,220576,152,67173,32600,1517472,782288,7444,24352,152364,1046030,574119,301161,254104,313281,355835,31150,314867,448447,573278,440354,243899,489319,87653,179199,253985,55378,602629,159119,1179266,641073,94776,128,799639,341820,129109,750160,84639,102485,365378,104195,661176,2073129,314817,9368,2166,412545,281202,104392,558020,48289
2021-01-14,414583,51185,0,649040,264511,2972974,390732,221544,152,68065,32820,1531192,791324,7457,24598,153358,1052682,578494,302560,254410,317344,361148,31958,317815,454402,576573,441935,245847,492899,88110,180131,256172,55957,609721,160543,1193453,650926,95005,128,807293,344969,130246,756691,84816,103386,371180,104512,667330,2097540,317559,9573,2166,417839,283777,105219,561160,48701
2021-01-15,417528,51485,0,658186,267635,3014454,392415,223422,152,68727,33140,1548067,801130,7474,24789,154470,1059324,583160,303926,258354,321269,364853,32781,320739,459927,579574,443562,248189,497037,88635,180910,258050,56966,616032,161805,1212922,659840,95130,128,814442,348513,131258,763448,85954,104443,375967,104937,670080,2124596,320102,9734,2252,422634,285970,106649,563866,48909
2021-01-16,420681,51678,0,666901,270178,3055845,393670,223422,152,69372,33537,1560186,809663,7474,24969,155276,1064667,587049,304748,258354,324324,364853,33219,324031,465726,581785,445047,250869,499866,89056,180910,260090,57605,622089,162893,1228867,667826,95281,128,821507,352145,132412,770347,86523,104443,382422,105278,676988,2149338,322252,9915,2252,429391,285970,108124,566275,49068
2021-01-17,422598,51959,0,673882,271154,3085719,394755,223422,152,70294,33851,1571279,815995,7474,25064,155554,1068829,590211,305151,258354,326674,368980,33559,326445,470140,581785,446380,252475,502063,89393,181978,261573,58229,627221,163637,1242561,674637,95350,128,826754,355478,133205,776132,87381,104443,388184,105544,679561,2165751,323837,10057,2260,439305,289939,108821,568166,49363
2021-01-18,424028,52113,0,679282,272263,3111536,396402,230125,152,70910,34033,1579281,820952,7474,25187,155554,1072214,592709,306083,261825,328667,369951,33876,328214,473441,585128,447349,253932,503740,89576,182176,262794,58709,631074,164263,1255971,674637,95486,129,831066,357333,133851,780111,87939,104443,391464,105659,681176,2177421,324919,10220,2260,446550,289939,109809,569335,49708
2021-01-19,426543,52243,0,685699,273594,3136311,398202,232219,152,71311,34259,1589097,828581,7515,25195,156778,1076532,595436,307302,262003,330906,372089,34262,330186,476526,586673,448268,255125,506104,89864,182176,263972,59228,635702,164954,1268692,684497,95641,129,836049,358909,134468,785743,88373,107066,394318,105786,685956,2186924,326221,10321,2283,451076,291989,110820,571268,49922
2021-01-20,429655,52413,0,690544,276114,3157470,399884,234134,152,71775,34403,1601011,836649,7521,25278,157588,1081354,598313,308787,265522,334320,374582,34963,332353,481040,589869,449492,256827,508632,90255,184482,265143,59891,641140,165835,1279811,690912,95788,129,842433,360913,135142,791405,88513,107876,399843,106063,689054,2218183,328380,10471,2305,455591,294017,111677,573119,50124
2021-01-21,432536,52627,0,699942,279220,3180719,401398,235796,152,72523,34612,1613884,844799,7521,25441,158200,1086333,601937,310440,265709,338033,378318,35638,334519,486180,592382,450762,259117,511631,90649,185346,266343,60588,646189,166823,1293719,698099,95972,129,849704,363614,135973,797222,88728,108786,404492,106400,693730,2240642,330469,10580,2321,459604,296087,112617,575688,50424
2021-01-22,436087,52926,0,708041,281382,3203886,402891,237815,152,73233,34905,1627603,853173,7547,25658,158798,1093375,605426,311695,268908,340778,380255,36274,336915,491452,594920,452268,261167,514216,91049,186255,268212,61206,650389,167731,1309403,705535,96135,129,853982,366576,136839,802601,89282,109735,409188,106716,696358,2263203,333118,10759,2335,463751,298249,113615,577991,50583
2021-01-23,439442,53175,0,715357,282995,3228185,403935,237815,152,73915,35077,1639914,862158,7547,25758,159325,1098527,608519,312622,268908,344567,380255,36598,339307,496093,596746,453808,263023,516474,91410,186854,269713,61995,657536,168579,1323312,712716,96230,129,859841,370751,137600,808464,90073,109735,413789,106963,700827,2280884,334889,10908,2341,468655,300198,114752,580003,50583
2021-01-24,441170,53336,0,722574,284066,3254071,404901,237815,152,74575,35301,1649449,866911,7547,25925,159506,1101819,611039,313137,268908,346138,383862,36598,341452,500037,596746,454989,264219,518742,91652,187147,270907,62492,662808,169205,1335695,718812,96284,132,864322,373703,138168,812285,91028,109735,418325,107148,702419,2292459,336405,11033,2341,472447,300198,115307,581377,50898
2021-01-25,443009,53421,0,727895,284702,3271149,406566,243632,152,75191,35505,1658169,870828,7554,26019,160033,1104763,613228,313909,271503,347827,385942,37046,343138,503688,600093,455783,265146,520479,91816,187793,271897,62890,666951,169696,1347667,723445,96414,132,868656,375487,138587,816073,91596,111754,421417,107180,704232,2298790,337264,11165,2350,478619,302141,115839,582477,51062
2021-01-26,445909,53510,0,732643,287187,3289728,407970,244899,152,75490,35700,1667763,879221,7566,26030,160592,1108430,614946,315002,271578,350519,388562,37710,344620,506183,602168,456490,266598,522677,92160,188122,272853,63367,671781,170296,1358707,727423,96571,132,872918,377079,139355,821184,92069,112396,423667,107380,707357,2325106,338675,11285,2373,483326,303482,116978,584041,51152
2021-01-27,449086,53692,0,738561,288964,3307400,409401,247339,152,75832,35865,1676171,885605,7568,26164,161212,1112181,617176,316114,274746,352934,392416,38170,346559,509503,604233,457317,268672,524857,92531,188784,273873,63886,676537,171047,1369072,733010,96715,132,878284,379789,140063,826760,92244,113009,427231,107608,710077,2344719,340684,11379,2373,488553,305289,117775,585600,51368
2021-01-28,452734,53876,0,743232,290856,3327858,410805,248765,152,76495,36132,1687594,892957,7572,26263,161720,1116372,619995,317124,274823,355868,394909,38454,348749,514134,606488,458633,270476,527523,92934,189597,274951,64591,681283,171719,1382855,739500,96866,132,883716,382120,140783,833757,92541,113754,431169,107795,714023,2363001,342445,11523,2384,493674,307809,118562,587580,51430
2021-01-29,455582,54063,0,748260,292563,3347637,412107,250023,152,76935,36414,1698570,899515,7579,26460,162355,1120528,622625,318319,276956,358469,397276,38813,350629,517252,608627,459747,272662,530002,93246,189597,276279,65134,687269,172798,1395806,746459,96969,132,888590,384921,141729,842180,92968,114438,435633,107955,715784,2382079,343962,11658,2407,497912,309801,119467,589384,51690
2021-01-30,455582,54218,0,753379,294387,3367364,413104,250023,152,77551,36662,1713589,905858,7579,26545,162683,1123873,624959,319110,276956,361115,397276,39168,352726,521360,610138,460819,274190,531550,93762,190570,277349,65655,692543,173539,1408698,752627,97035,132,892781,387307,142416,847677,93406,114438,439785,108070,719296,2401187,345430,11831,2421,502221,311597,120340,590997,51704
2021-01-31,459639,54350,0,758404,295268,3383713,413971,250023,152,78071,36872,1721377,909445,7579,26596,162683,1126301,626682,319408,276956,362881,400626,39324,354473,524025,610138,461807,275001,532747,93949,190713,278308,65949,696829,174064,1419907,757526,97078,132,895792,390197,142416,851634,93624,114438,443386,108250,721462,2412682,346624,11965,2421,504779,311597,121001,592140,51912
2021-02-01,460860,54457,0,762145,296494,3396812,415482,253954,152,78495,37008,1727107,912479,7608,26692,163165,1128613,628391,320187,279008,364498,401591,39543,355636,526423,612710,462528,275706,534394,94070,190950,279146,66289,700346,174550,1428839,761302,97210,132,899079,391611,143373,854991,94238,115956,445916,108315,723149,2444492,347208,12083,2421,507640,313335,121425,592921,52057
2021-02-02,462938,54596,0,765083,298004,3408956,416872,256522,152,78696,37008,1737640,917440,7610,26734,163656,1130917,629903,321274,279155,366929,404194,39960,356541,528662,614143,463132,276531,536176,94384,191437,279957,66656,703496,174982,1436788,764228,97348,133,902736,392923,143978,858744,94526,116191,447904,108431,724460,2467579,348409,12196,2430,510380,314692,121935,594217,52128
2021-02-03,465056,54820,0,767379,300430,3422890,418176,257004,152,78982,37199,1744619,922364,7618,26814,164163,1134231,631331,322308,281322,369510,406235,40233,357483,531117,615860,463766,277322,537804,94810,192042,280707,67041,705807,175652,1443942,776307,97501,133,906727,395062,144605,861886,94662,116704,450794,108639,727800,2485240,350000,12329,2440,513339,316294,122470,595756,52288
2021-02-04,467823,55004,0,771796,302899,3437501,419394,257941,152,79225,37365,1752330,928070,7622,26953,164565,1137559,633667,323216,281363,372003,408995,40534,359037,533921,617745,465176,278532,540007,95111,192549,281596,67492,709096,176211,1450912,781802,97592,133,910847,397858,145320,865248,94984,117291,453878,108813,730691,2500548,351273,12503,2440,516398,317878,123044,597475,52468
2021-02-05,469319,55258,0,775622,304723,3451228,420625,259372,152,79546,37634,1763873,932912,7636,27101,164969,1141219,635171,323797,283926,374259,409861,40799,360584,537208,619499,466224,279742,542198,95458,193069,282493,67919,713324,176793,1458809,787349,97671,133,914530,400527,146137,870306,95064,117891,459974,108944,732877,2515036,352489,12612,2449,521467,319371,123641,598902,52576
2021-02-06,471311,55261,0,779093,306064,3466304,421521,259372,152,79832,37877,1771359,937402,7636,27192,165209,1144281,637987,324306,283926,376253,409861,41065,362084,540827,620685,467217,280778,543392,95717,193421,283391,68260,717835,177214,1470301,791521,97717,133,918079,402590,146741,874445,95355,117891,462981,109132,736527,2528921,353700,12766,2466,526176,320146,124190,600016,52618
2021-02-07,472423,55261,0,780637,306736,3477835,422335,259372,152,80594,38035,1777983,940991,7636,27236,165209,1146346,639711,324590,283926,377790,411812,41219,363650,543934,620685,468118,281678,544197,95790,193722,284042,68597,722167,177556,1480224,796195,97751,133,920217,404782,147122,878823,95839,117891,466373,109229,737876,2535878,354608,12900,2466,529125,320146,124708,600782,52627
2021-02-08,473348,55766,0,782887,307373,3487224,423688,263739,152,80931,38136,1783720,943695,7664,27245,165658,1148088,640744,325219,285338,378793,412989,41419,364553,545303,622813,468682,282313,545150,95914,193826,284590,68897,724728,177867,1489196,799279,97849,133,922143,405839,147419,881186,96161,119104,468403,109283,739111,2543380,355122,13046,2473,530825,323214,125106,601391,52784
2021-02-09,474666,55891,0,787268,308848,3496989,424949,264608,152,81210,38281,1790743,947416,7673,27254,166095,1150170,641874,326150,285341,381121,414354,41636,365529,546896,623731,469254,282969,546253,96288,194170,285136,69126,728304,178280,1497475,802065,97993,133,925350,406920,147932,885656,96402,119434,470311,109405,741792,2556722,356040,13105,2485,534116,324025,125522,602256,52830
2021-02-10,476067,56096,0,789245,309940,3506125,426126,265496,152,81461,38348,1798280,950906,7673,27330,166553,1152995,643305,327061,287213,383032,414687,41889,366666,548946,624970,469905,283753,547692,96595,194632,285795,69519,732674,178790,1504059,805898,98127,133,928631,408592,148475,888742,96494,119893,473140,109580,743927,2569629,357339,13122,2505,537319,324706,125951,603255,52874
2021-02-11,477570,56254,0,791106,311043,3517096,427250,266499,152,81875,38533,1806805,955085,7686,27454,166876,1155833,645006,327432,287276,384903,417415,42064,367865,551396,626477,470803,284664,549076,96842,195006,286387,69929,736330,179323,1514070,810466,98240,133,931437,410288,149082,892813,96636,120381,476287,109859,746341,2581533,358581,13249,2524,541018,326159,126420,604683,52979
2021-02-12,478667,56409,0,793532,311608,3526839,428343,267337,152,82263,38670,1814422,958985,7689,27541,167225,1158431,646425,328565,288475,386326,418585,42265,368977,553812,628012,471851,285648,550158,97063,195485,287023,70322,740062,179724,1522785,814594,98331,134,934742,411727,149576,896305,96924,120821,480157,110068,748257,2594033,359641,13415,2524,544209,327167,126887,605785,53086
2021-02-13,479856,56410,0,795323,312562,3537144,429127,267337,152,82672,38796,1821937,962808,7689,27584,167483,1160523,647657,329039,288475,387090,418585,42425,370136,555895,628956,472791,286343,550972,97297,197027,287836,70756,743819,180289,1531540,818724,98378,134,937541,413201,150034,900165,97313,120821,483140,110205,749926,2605314,360584,13561,2524,547424,328047,127282,606651,53086
2021-02-14,480931,56411,0,797270,313028,3543926,429864,267337,152,83003,38918,1827373,964737,7689,27616,167483,1162154,648875,329258,288475,388798,419891,42529,370983,557777,628956,473567,287436,551526,97401,197236,288348,71044,745987,180571,1539870,821894,98425,134,939350,414478,150281,902636,97609,120821,487293,110315,751177,2612257,361294,13677,2542,549999,328047,127588,607213,53136
2021-02-15,481605,56411,0,798608,313348,3549710,431118,270242,152,83239,39001,1830988,966807,7699,27637,167483,1163574,649652,329726,289828,389521,420394,42677,371705,559350,630408,474169,287980,552180,97539,197328,288739,71302,747432,180761,1546408,824352,98558,134,941265,415210,150464,904523,97837,121787,489018,110376,751953,2616153,361756,13862,2542,551538,328047,127889,607639,53136
2021-02-16,482488,56912,0,799740,313525,3554826,432394,270822,152,83369,39131,1837285,969702,7701,27639,167945,1164922,650530,330318,289843,390762,420394,42773,372221,560576,631532,474621,288714,552960,97666,197447,289029,71561,751065,181060,1553117,826340,98680,134,943291,415726,150875,906935,98317,122072,490453,110593,753177,2619512,362347,13917,2542,553308,329746,128117,608418,53351
2021-02-17,483167,56975,0,801055,314192,3561282,433682,271356,152,83581,39180,1844627,973247,7703,27679,168353,1166717,651453,330906,291093,391772,421018,42877,372980,561936,632772,475379,289398,553915,97900,197746,289392,71938,755174,181332,1559042,829507,98813,135,945107,416805,151257,910439,98428,122440,492369,110685,754105,2623292,363248,13996,2558,555592,330807,128405,609189,53450
2021-02-18,484365,57192,0,802198,314445,3568689,434600,271903,152,83852,39301,1849744,976732,7705,27777,168639,1168684,652210,331505,291124,392729,421846,43095,373966,563976,633973,476292,289532,554986,98100,198042,289880,72399,758451,181739,1568624,833423,98929,135,947389,417442,151713,913732,98506,122859,495044,110871,755578,2626434,364399,14149,2558,557896,332007,128760,610055,53531
2021-02-19,485212,57404,0,804116,314713,3576381,435600,273101,152,84181,39461,1856427,980411,7715,27834,168953,1170902,653245,331747,293215,394687,422287,43229,374974,565794,635446,477287,289892,555909,98377,198442,290300,72767,761498,182050,1577197,836650,99011,135,949695,418319,152190,916529,98624,123145,497937,111018,756571,2629380,365256,14251,2575,559930,332904,129055,610974,53683
2021-02-20,485986,57406,0,806163,315230,3583940,436473,273101,152,84531,39553,1863707,983747,7715,27886,169150,1172824,654660,332182,293215,396018,422287,43367,375737,567764,636269,478157,290242,556700,98641,198751,290671,73161,764375,182475,1585435,840096,99056,135,952306,419298,152711,919364,98835,123145,501277,111165,757936,2635804,366034,14359,2579,561812,333794,129364,611789,53683
2021-02-21,486843,57406,0,807967,315514,3589071,437258,273101,152,84732,39648,1868772,985505,7715,27968,169150,1174409,655541,332760,293215,396997,424176,43497,376355,569284,636269,479036,290632,557278,98779,198949,290972,73413,766405,182789,1591672,842637,99091,143,953767,420345,152818,921285,99084,123145,504149,111304,758807,2640326,366735,14493,2579,564115,333794,129616,612240,53795
2021-02-22,487520,57751,0,809474,315759,3593153,438538,275334,152,85090,39755,1872923,987041,7727,28002,169584,1175655,656358,333080,294080,397526,424644,43594,376966,570546,637928,479591,290874,558218,98810,199045,291145,73665,769109,183023,1597969,844770,99193,143,955378,420856,153135,922788,99257,123980,505589,111334,759861,2646698,367073,14608,2589,565270,334962,129854,612712,53900
2021-02-23,488973,57808,0,810658,316593,3599223,439603,276691,152,85228,39844,1878533,990821,7727,28044,169866,1177320,657037,333964,294091,399013,426048,43736,377628,571783,639712,480091,291222,559438,99040,199402,291543,73923,772267,183335,1604892,846284,99310,143,958153,421223,153645,925690,99476,124262,506912,111546,761697,2658526,367789,14691,2589,567039,335693,130139,613419,53944
2021-02-24,490220,57996,0,811968,317396,3605258,440766,278184,152,85506,39943,1885661,994061,7729,28093,170289,1179342,658043,334665,295189,400307,426925,43900,378490,573885,641270,480845,291891,560327,99242,199782,292059,74258,775386,183781,1611031,849630,99398,143,959995,422038,154062,928456,99519,124718,509044,111808,763607,2666046,368601,14768,2623,568946,336565,130382,614260,53988
2021-02-25,491110,58179,0,812907,318122,3611283,441690,279159,152,85801,40122,1892301,997388,7729,28124,170595,1181226,659127,335244,295215,401750,427689,44118,379466,575993,642868,481831,292811,561281,99445,200163,292630,74568,778963,184080,1619924,852981,99487,143,962404,423191,154554,930910,99619,125185,511546,111964,765284,2673413,369433,14840,2636,570982,337653,130813,615225,54202
2021-02-26,491849,58291,0,814528,318638,3617350,442738,279946,152,86098,40284,1898223,1000822,7734,28239,170907,1183667,660071,335855,295997,402926,428592,44296,380436,577980,644125,482978,293542,561987,99613,200447,293029,74893,782833,184736,1627998,855905,99554,143,964380,424062,154878,934328,99860,125622,513295,112107,766407,2681377,370084,14963,2636,572639,338822,131234,616018,54350
2021-02-27,492683,58295,0,815707,319195,3622683,443525,279946,152,86517,40478,1903682,1004187,7735,28369,171140,1185447,660942,336282,295997,403947,428592,44493,381272,579680,645550,483790,294091,562624,99837,200720,293488,75166,786967,184888,1636040,858548,99585,143,966154,424843,155315,937812,100044,125622,515072,112293,767848,2692472,370770,15098,2646,574314,339773,131580,616886,54350
2021-02-28,493252,58296,0,816782,322415,3626587,444258,279946,152,86799,40598,1909221,1006521,7736,28380,171140,1186696,661673,336465,295997,404622,430100,44635,382099,581148,645550,484594,294795,562920,99954,200882,293754,75424,789356,185132,1643867,858548,99629,143,967422,425557,155597,939627,100297,125622,516823,112427,768685,2696285,371235,15198,2646,576050,339773,131855,617367,54394
2021-03-01,493769,58681,0,817821,322509,3629617,445512,282626,152,87080,40684,1910921,1008660,7737,28381,171462,1187839,662213,336890,296644,405126,430504,44763,382702,582543,647415,485230,294994,563489,100003,200946,293980,75588,792496,185297,1650303,862170,99732,143,968874,425946,155787,941357,100584,126588,517976,112470,769248,2700109,371492,15284,2646,577174,340708,132048,617700,54471
2021-03-02,494421,58838,0,818670,322949,3633877,446542,283128,152,87193,40767,1918100,1011807,7742,28423,171836,1189416,662750,337520,296654,406201,431271,44944,383170,582844,649057,485655,295295,564139,100158,201346,294289,75803,795785,185542,1656684,863409,99842,143,970583,426065,156037,943933,100735,126849,518823,112652,770792,2707861,371979,15372,2695,578559,341441,132184,618307,54527
2021-03-03,497154,59035,0,819954,323353,3638253,447634,283622,152,87425,40818,1924114,1014542,7745,28424,172288,1191520,663511,338041,297444,407373,431771,45091,383956,584743,650762,486434,295675,564834,100351,201608,294684,75990,799476,185898,1663248,865554,99960,144,972605,426821,156287,946543,100765,127285,519996,112833,772086,2715690,372708,15487,2695,580108,342236,132416,619087,54616
2021-03-04,498076,59185,0,821108,323756,3643704,448528,284500,152,87643,41014,1930232,1017428,7747,28521,172587,1193260,664446,338613,297474,408440,432527,45231,384765,586310,652589,487374,296154,565588,100531,201973,295069,76178,802669,186156,1670716,868056,100055,144,974480,427722,156673,949808,100867,127727,521563,113065,773682,2723718,373319,15686,2714,581408,343090,132677,619942,54685
2021-03-05,498887,59334,0,823384,324326,3649230,449488,285330,152,87874,41122,1936207,1019509,7748,28650,172827,1194702,665285,339148,297989,409345,433045,45456,385678,588209,654380,488170,296745,566213,100656,202310,295460,76422,806370,186460,1678867,870149,100135,144,976230,428645,156884,952483,101066,128121,523258,113229,774904,2730578,373868,15819,2724,583060,343868,132964,620663,54764
2021-03-06,499411,59334,0,825119,324653,3654029,450316,285330,152,88139,41273,1940897,1021778,7749,28727,172931,1197267,666516,339529,298188,410184,433045,45639,386610,589931,656072,489116,297321,566841,100656,202653,295960,76695,810090,186742,1686993,872176,100168,144,977736,429635,157079,955354,101327,128121,524457,113378,776137,2736143,374438,15964,2735,584537,344532,133290,621275,54764
2021-03-07,499819,59335,0,826454,324818,3657725,451100,285330,152,88354,41419,1944995,1023487,7749,28746,172931,1198335,667262,339672,298188,410709,433785,45794,387319,591356,656072,490011,297581,567217,100914,203026,296190,76861,812609,186922,1694651,872176,100195,145,978471,430103,157285,956906,101327,128121,525865,113589,776886,2739097,374850,16083,2735,585700,344532,133445,621654,54764
2021-03-08,500092,59677,0,827237,324951,3660735,452387,287396,152,88563,41579,1948307,1024931,7751,28784,173309,1199517,667736,340128,298788,411040,434289,45933,388035,592344,658355,490483,297651,567734,100959,203027,296393,77060,814916,187040,1700091,874906,100294,145,979725,430286,157515,958348,101327,128981,526716,113596,777968,2741697,375110,16199,2744,586592,345731,133627,621842,54903
2021-03-09,500616,59766,0,827800,325383,3664167,453550,288145,152,88679,41910,1952733,1026692,7752,28827,173790,1201027,668308,340891,298806,411917,434926,46066,388666,593607,659890,492108,298008,568406,101093,203279,296822,77252,819042,187238,1706924,875903,100398,146,981618,430565,158007,961422,101937,129277,527348,113753,779311,2747010,375669,16286,2755,588129,346403,133856,622444,54972
2021-03-10,501398,59921,0,828630,325700,3667864,454738,288657,152,88891,42006,1957586,1028432,7756,28831,174246,1202709,669164,341378,299536,412924,435514,46261,389566,595264,662572,493013,298445,568441,101243,203587,297147,77463,822817,187487,1713030,877764,100508,146,983486,431397,158291,964055,102051,129595,528473,113962,780908,2751872,376327,16371,2761,589375,347131,134158,623150,55014
2021-03-11,502263,60157,0,830655,326040,3671742,455667,289392,152,89680,42128,1962651,1030146,7758,28943,174610,1204409,670074,341838,299562,414131,435935,46448,390490,597073,665141,494106,299124,568918,101424,203890,297765,77764,826632,187720,1720199,879825,100632,146,984934,432103,158644,966889,102407,130120,529392,114163,782263,2756634,376973,16500,2761,590625,347884,134496,623801,55112
2021-03-12,502711,60266,0,831832,326499,3676340,456641,290577,152,89911,42282,1967865,1031713,7768,29213,174943,1206172,671023,342343,299995,415091,436482,46657,391480,598859,668085,495208,299887,569758,101556,204162,298623,78074,830681,187984,1724425,881823,100729,146,986740,432532,159037,970020,102567,130502,530880,114347,783369,2763126,377492,16623,2767,592214,348516,134842,624508,55163
2021-03-13,503305,60266,0,832094,326813,3678421,457333,290577,152,90156,42432,1973109,1032967,7768,29216,175236,1207847,671859,342705,299995,415770,436482,46863,392581,600616,670088,496395,300577,570508,101726,204464,299065,78319,834547,188167,1734676,882715,100763,147,988298,433168,159402,972895,102802,130502,532549,114493,784850,2768038,377983,16698,2767,593562,349425,135149,625045,55163
2021-03-14,503673,60267,0,832743,326943,3681028,457838,290577,152,90381,42511,1976808,1033786,7768,29219,175236,1209331,672554,342886,299995,416215,437393,47032,393441,602308,670088,497392,300780,571005,101760,204638,299287,78615,837861,188311,1741363,882715,100788,150,989191,433669,159617,974818,102995,130502,533421,114623,785510,2770665,378379,16890,2767,594735,349425,135468,625359,55163
2021-03-15,508229,60655,0,833381,327060,3682693,458793,293102,152,90614,42623,1979634,1034763,7773,29259,175657,1210113,672967,343303,300434,416610,437565,47206,394058,603464,673916,498218,300881,571405,101933,204753,299471,78813,840685,188488,1748482,886218,100936,154,990340,433996,159790,976234,103211,131487,534188,114649,786411,2773413,378600,16992,2767,595865,350506,135678,625690,55327
2021-03-16,508717,60758,0,833878,327456,3685285,460127,293955,152,90751,42730,1984425,1036506,7773,29307,176007,1212110,673528,343851,300441,417412,438557,47395,394716,604666,676494,498926,301250,572074,102344,205103,299817,79070,844398,188664,1755193,887311,101067,156,992223,434239,160051,979407,103278,131750,534869,114791,788341,2778481,379081,17047,2767,597141,351109,136019,626364,55352
